المدن المدينة,تفاصيل الصفقات الحي,تفاصيل الصفقات المخطط,تفاصيل الصفقات عدد ا…,تفاصيل الصفقات التار…,تفاصيل الصفقات (رقم…,السعر بالريال السعودي,المساحة بالمتر المربع,سعر المتر المربع
جده,حي/النسيم,مخطط/454/ ب,قطعة 130,14/01/2021,11635932,"1,100,000",568.75,1934
جده,حي/النعيم,مخطط/10/ ج/ س/ المعدل,قطعة 758,26/01/2021,11749293,"3,000,000",720,4167
جده,حي/النعيم,مخطط/239/ س/ ت,قطعة 17,21/01/2021,11706629,"2,250,000",503.2,4471
جده,حي/النعيم,مخطط/294/ ج/ س,قطعة 485,27/01/2021,11761779,"390,000",660,591
جده,حي/النعيم,مخطط/40/ ب,قطعة 665,14/01/2021,11635925,"2,000,000",550,3636
جده,حي/النعيم,مخطط/40/ ب,قطعة 877,14/01/2021,11630186,"710,000",525,1352
جده,حي/النعيم,مخطط/441/ ب,قطعة 69/أ,14/01/2021,11633921,"2,000,000",310.5,6441
جده,حي/النهضة,مخطط/17/ ب,قطعة 132,31/01/2021,11809658,"2,700,000",600,4500
جده,حي/النهضة,مخطط/17/ ب,قطعة 221,14/01/2021,11629832,"4,000,000",600,6667
جده,حي/النهضة,مخطط/17/ ب,قطعة 45,26/01/2021,11754528,"2,700,000",600,4500
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1051/أ,11/01/2021,11601878,"600,000",600,1000
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1307/ب,18/01/2021,11657488,"582,000",625,931
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1339/أ,31/01/2021,11810692,"630,000",625,1008
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1356/أ,03/01/2021,11528501,"550,000",600,917
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1361/ب,04/01/2021,11545399,"460,000",595.5,772
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1378/ب,27/01/2021,11771833,"630,000",600,1050
جده,حي/النور,مخطط/6/ ج/ س,قطعة 1391/ب,20/01/2021,11692540,"570,000",600,950
جده,حي/النور,مخطط/6/ ج/ س,قطعة 275/أ,18/01/2021,11659151,"524,000",625,838
جده,حي/النور,مخطط/6/ ج/ س,قطعة 283/أ,17/01/2021,11647923,"600,000",625,960
جده,حي/النور,مخطط/6/ ج/ س,قطعة 403/أ,25/01/2021,11732073,"650,000",625,1040
جده,حي/النور,مخطط/6/ ج/ س,قطعة 406/ب,17/01/2021,11652432,"560,000",600,933
جده,حي/النور,مخطط/6/ ج/ س,قطعة 534/ب,06/01/2021,11568665,"600,000",625,960
جده,حي/النور,مخطط/6/ ج/ س,قطعة 663/ب,04/01/2021,11545417,"520,000",595.5,873
جده,حي/النور,مخطط/6/ ج/ س,قطعة 707/أ,14/01/2021,11637593,"600,000",600,1000
جده,حي/النور,مخطط/6/ ج/ س,قطعة 713/ب,04/01/2021,11545374,"520,000",600,867
جده,حي/النور,مخطط/6/ ج/ س,قطعة 713/ب,28/01/2021,11787242,"475,000",600,792
جده,حي/النور,مخطط/6/ ج/ س,قطعة 742/أ,07/01/2021,11578496,"650,000",600,1083
جده,حي/النور,مخطط/6/ ج/ س,قطعة 91/أ,26/01/2021,11755913,"570,000",595.5,957
جده,حي/النور,مخطط/6/ ج/ س,قطعة 955/ب,19/01/2021,11679261,"300,000",595.5,504
جده,حي/النور,مخطط/6/ ج/ س,قطعة 955/ب,24/01/2021,11717366,"400,000",595.5,672
جده,حي/النور,مخطط/6/ ج/ س/ المعدل,قطعة 90/1/أ,10/01/2021,11585202,"350,000",312.5,1120
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1022/ج,19/01/2021,11671669,"80,000",864,93
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1085/ج,19/01/2021,11640007,"130,000",900,144
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1088/ج,25/01/2021,11731575,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1154/ج,12/01/2021,11606307,"100,000",895.5,112
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1226/ج,07/01/2021,11573530,"100,000",864,116
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1226/ج,13/01/2021,11581050,"130,000",864,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1338/ب,03/01/2021,11533934,"160,000",900,178
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1606/ج,25/01/2021,11735668,"145,000",900,161
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1660/ج,28/01/2021,11737611,"100,000",864,116
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 1960/ج,25/01/2021,11731697,"120,000",864,139
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2012/ب,15/01/2021,11640101,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2012/ب,26/01/2021,11756120,"160,000",900,178
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2093/ب,07/01/2021,11579694,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2093/ب,28/01/2021,11785783,"155,000",900,172
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2156/ب,19/01/2021,11640048,"140,000",900,156
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2236/ج,02/01/2021,11496162,"110,000",900,122
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2377/ب,31/01/2021,11801706,"150,000",882,170
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 2873/ج,03/01/2021,11533313,"105,000",900,117
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3181/ب,07/01/2021,11579583,"95,000",895.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3181/ب,26/01/2021,11756425,"150,000",895.5,168
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3182/ب,07/01/2021,11579711,"95,000",895.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3182/ب,26/01/2021,11756446,"150,000",895.5,168
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3183/ب,07/01/2021,11579929,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3183/ب,26/01/2021,11756559,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3184/ب,07/01/2021,11579935,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3184/ب,26/01/2021,11756519,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3185/ب,07/01/2021,11579948,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3185/ب,26/01/2021,11756522,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3186/ب,07/01/2021,11579936,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3186/ب,26/01/2021,11756504,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3187/ب,07/01/2021,11580129,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3187/ب,26/01/2021,11756227,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3188/ب,07/01/2021,11580203,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3188/ب,26/01/2021,11756254,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3189/ب,07/01/2021,11580206,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3189/ب,26/01/2021,11756251,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3190/ب,07/01/2021,11580192,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3190/ب,26/01/2021,11756474,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3191/ب,07/01/2021,11580194,"95,000",895.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3191/ب,26/01/2021,11756258,"150,000",895.5,168
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3192/ب,07/01/2021,11580211,"95,000",895.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3192/ب,26/01/2021,11756564,"150,000",895.5,168
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3231/ب,07/01/2021,11579355,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3231/ب,26/01/2021,11756291,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3232/ب,07/01/2021,11579359,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3232/ب,26/01/2021,11756259,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3233/ب,07/01/2021,11579378,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3233/ب,26/01/2021,11756424,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3234/ب,07/01/2021,11579405,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3234/ب,26/01/2021,11756400,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3235/ب,07/01/2021,11579410,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3235/ب,26/01/2021,11756376,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3236/ب,07/01/2021,11579398,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3236/ب,26/01/2021,11756369,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3237/ب,07/01/2021,11579416,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3237/ب,26/01/2021,11756297,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3238/ب,07/01/2021,11579441,"95,000",900,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3238/ب,26/01/2021,11756468,"150,000",900,167
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3239/ب,07/01/2021,11579444,"95,000",895.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3239/ب,26/01/2021,11756456,"150,000",895.5,168
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3240/ب,07/01/2021,11579452,"95,000",895.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3240/ب,26/01/2021,11756452,"150,000",895.5,168
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3316/ب,24/01/2021,11720578,"125,000",864,145
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3316/ب,25/01/2021,11737447,"130,000",864,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3347/ج,06/01/2021,11568105,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3348/ج,06/01/2021,11567800,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3349/ج,14/01/2021,11631104,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3350/ج,06/01/2021,11567787,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3351/ج,14/01/2021,11631184,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3352/ج,06/01/2021,11568753,"120,000",900,133
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3353/ج,13/01/2021,11627055,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3354/ج,13/01/2021,11627063,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3355/ج,13/01/2021,11627105,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3356/ج,13/01/2021,11627114,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3357/ج,13/01/2021,11627145,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3358/ج,13/01/2021,11627148,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3359/ج,13/01/2021,11627314,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3360/ج,13/01/2021,11627344,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3361/ج,13/01/2021,11627329,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3362/ج,13/01/2021,11627358,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3363/ج,28/01/2021,11780966,"140,000",900,156
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3364/ج,28/01/2021,11780784,"140,000",900,156
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3365/ج,28/01/2021,11781139,"160,000",895.5,179
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3366/ج,28/01/2021,11781256,"160,000",895.5,179
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3586/ب,03/01/2021,11534459,"100,000",900,111
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3586/ب,28/01/2021,11787915,"100,000",900,111
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3609/ب,09/01/2021,11580739,"130,000",864,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3609/ب,26/01/2021,11755950,"165,000",864,191
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3709/ج,04/01/2021,11544914,"130,000",900,144
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3811/ج,13/01/2021,11622294,"100,000",900,111
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3811/ج,13/01/2021,11627692,"100,000",900,111
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3932/ب,10/01/2021,11585863,"100,000",943.5,106
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3933/ب,07/01/2021,11572992,"185,000",948,195
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3955/ب,14/01/2021,11635317,"135,000",900,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3955/ب,20/01/2021,11686059,"160,000",900,178
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 3970,28/01/2021,11785544,"190,000",1152,165
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 4230/ج,17/01/2021,11650185,"120,000",864,139
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 446/ب,14/01/2021,11637428,"160,000",900,178
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 4623/ج,19/01/2021,11680116,"130,000",864,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 4627/ج,19/01/2021,11680448,"130,000",864,150
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 483/ج,19/01/2021,11680782,"100,000",895.5,112
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 4999/هـ,04/01/2021,11545698,"112,000",620,181
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5056/ج,24/01/2021,11722607,"125,000",864,145
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5057/هـ,28/01/2021,11775747,"115,000",620,185
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5085/ج,23/01/2021,11681382,"185,000",900,206
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5086/ج,23/01/2021,11681421,"100,000",900,111
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 531/ب,03/01/2021,11525827,"130,000",900,144
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 531/ب,17/01/2021,11644321,"155,000",900,172
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5461/هـ,03/01/2021,11533812,"80,000",620,129
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5461/هـ,05/01/2021,11557797,"100,000",620,161
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5582/ج,19/01/2021,11674933,"110,000",900,122
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 569/ب,10/01/2021,11586866,"140,000",864,162
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5856/ج,07/01/2021,11578663,"50,000",900,56
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5856/ج,12/01/2021,11609855,"60,000",900,67
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 5856/ج,14/01/2021,11633345,"70,000",900,78
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 621/ب,21/01/2021,11706113,"145,000",900,161
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 6241/ج,10/01/2021,11587591,"50,000",900,56
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 6300/ج,21/01/2021,11706829,"145,000",900,161
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 639/ب,27/01/2021,11772724,"140,000",900,156
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 738/ب,16/01/2021,11640724,"180,000",900,200
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 832/أ,03/01/2021,11533288,"140,000",864,162
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 862/ب,18/01/2021,11665084,"125,000",900,139
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 862/ب,21/01/2021,11697939,"145,000",900,161
جده,حي/الهجرة,مخطط/412/ ج/ س,قطعة 868/ب,31/01/2021,11807462,"50,000",895.5,56
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 1016/ب,01/01/2021,11522387,"130,000",864,150
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 1161/أ,27/01/2021,11762726,"165,000",948,174
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 1161/أ,31/01/2021,11804031,"200,000",948,211
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 1761/ب,17/01/2021,11647785,"100,000",895.5,112
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 1952/ج,31/01/2021,11810150,"130,000",900,144
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 2104/ج,18/01/2021,11658980,"100,000",900,111
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 2138/ب,15/01/2021,11639766,"150,000",895.5,168
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 2399/ب,21/01/2021,11653045,"25,000",895.5,28
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 241/ب,07/01/2021,11578617,"95,000",895.5,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 242/ب,07/01/2021,11578632,"95,000",895.5,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 243/ب,07/01/2021,11579251,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 244/ب,07/01/2021,11578683,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 245/ب,07/01/2021,11578710,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 246/ب,07/01/2021,11578699,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 247/ب,07/01/2021,11579173,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 248/ب,07/01/2021,11578782,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 249/ب,07/01/2021,11578932,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 250/ب,07/01/2021,11578957,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 251/ب,07/01/2021,11578789,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 252/ب,07/01/2021,11578995,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 253/ب,07/01/2021,11578996,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 254/ب,07/01/2021,11579023,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 255/ب,07/01/2021,11579044,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 256/ب,07/01/2021,11579031,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 257/ب,07/01/2021,11579038,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 258/ب,07/01/2021,11579040,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 259/ب,07/01/2021,11579055,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 260/ب,07/01/2021,11579369,"95,000",900,106
جده,حي/الهجرة شرق طريق ا…,مخطط/412/ ج/ س,قطعة 261/ب,07/01/2021,11579065,"95,000",895.5,106
